Id,SalePrice
1611,132192.11552050753
1612,169883.95982193315
1613,168196.3047027557
1614,140034.48837422187
1615,98727.82240461385
1616,82307.32447840071
1617,96737.79845394049
1618,120879.48671701828
1619,146452.74298390435
1620,152840.58522369456
1621,129504.17873567592
1622,153950.10893479167
1623,267349.84167983895
1624,206618.7118855299
1625,114987.77547006683
1626,174088.9675386393
1627,185071.81734792268
1628,280560.1438371199
1629,170798.2210076732
1630,309509.9571102283
1631,216000.56689026023
1632,217594.6038636
1633,178048.03087558164
1634,185043.01712704982
1635,185449.3033533149
1636,160290.97859694852
1637,195516.20717755082
1638,193620.0067230506
1639,179558.97883144108
1640,260960.38772632263
1641,176553.41716647975
1642,237924.81228194904
1643,224180.14386179196
1644,228667.62452133116
1645,243496.717282589
1646,167524.37861742853
1647,164073.8750667534
1648,131075.62932574598
1649,149052.19464252863
1650,110244.8629557845
1651,120190.56621234892
1652,110820.43035742945
1653,111402.32268770468
1654,141957.32673152265
1655,147395.11569454195
1656,141112.94885526857
1657,144970.00360402718
1658,144302.4251780024
1659,123065.5153305057
1660,148751.16261590554
1661,445461.135030864
1662,357391.1677145011
1663,354709.40192264575
1664,486324.77462911763
1665,293912.41379946587
1666,304776.60770570685
1667,351859.12406734785
1668,336551.8270660697
1669,296197.54873181647
1670,331907.3576623542
1671,254148.34357094896
1672,411350.9895877387
1673,289930.9325932578
1674,242329.16364709075
1675,185119.27965318755
1676,189098.72085721183
1677,201653.68169432838
1678,419971.2038030919
1679,348788.46958637313
1680,294846.1815453171
1681,231124.63360722343
1682,289405.6085579123
1683,177808.8998432909
1684,189572.62610935053
1685,184644.24631753008
1686,174835.78940599537
1687,182004.4713464656
1688,197182.4206176257
1689,204071.69859647946
1690,214393.81097182952
1691,202717.3833914983
1692,275887.95057563204
1693,180224.16564122032
1694,185099.8938802052
1695,167736.05061412742
1696,277058.8094245749
1697,173946.56587230918
1698,328367.5547585018
1699,342114.22515065264
1700,239233.2494026556
1701,266121.01510787196
1702,246512.48598776144
1703,251534.32994650485
1704,276890.4668047438
1705,249158.91857600116
1706,378044.1934158557
1707,205745.2763974624
1708,199905.41536146947
1709,273994.3607472847
1710,219897.15167165597
1711,274008.25911789056
1712,254945.38594399355
1713,263886.9090535693
1714,216811.60803747948
1715,206991.04879375867
1716,179577.9341519872
1717,182934.10198466125
1718,133660.93199049807
1719,203441.98531767473
1720,256842.36406269754
1721,172874.02127746664
1722,126750.33782555278
1723,161151.15472154398
1724,206008.76542100252
1725,234559.5770219094
1726,188129.7341481897
1727,146611.9300819898
1728,195012.32085641625
1729,161372.39433001523
1730,167953.89638543432
1731,129788.7858394466
1732,132723.74380226305
1733,111582.49612398772
1734,121447.52952762855
1735,147034.43002914585
1736,116812.50962242438
1737,310402.3674137797
1738,231647.50598707693
1739,258850.39309623901
1740,208063.11051943732
1741,185947.52051378245
1742,160803.57387254486
1743,177493.9010839976
1744,298603.50194119674
1745,199634.8937107764
1746,191643.11152967
1747,214892.43579150422
1748,227319.92583241203
1749,152757.3236653426
1750,126549.4217463541
1751,268124.0002311918
1752,116579.32753805473
1753,145177.74237028667
1754,196068.21822750266
1755,168320.54448468165
1756,133966.84293296395
1757,118184.51798826337
1758,147552.42476404307
1759,157937.86585232744
1760,163470.20654692728
1761,140232.21246579976
1762,171494.59342654177
1763,179992.48603329627
1764,109094.18130657804
1765,162711.47171408247
1766,190840.77357008285
1767,235112.4031069621
1768,138033.38865648952
1769,180936.57849639514
1770,165064.02562663626
1771,107594.58675531515
1772,130528.75398537285
1773,123931.11475436387
1774,137779.88590989448
1775,144823.16466992375
1776,125804.56442647589
1777,109318.36667813841
1778,140750.0422616618
1779,121051.85314074621
1780,187308.88785805053
1781,122219.89693748805
1782,88862.71604878489
1783,143964.6495296689
1784,104020.22283898777
1785,114328.37819357231
1786,133107.22130883404
1787,173894.2874878535
1788,70927.7640255413
1789,94700.61364626182
1790,74797.16739653997
1791,198666.8545254737
1792,156760.39132921954
1793,134967.68706211736
1794,158330.01678260445
1795,126287.9428554829
1796,139804.29869847564
1797,117988.4237029093
1798,116375.37334049401
1799,105150.17333959269
1800,125257.83347433893
1801,120805.85924586911
1802,137021.13856143953
1803,146547.84490882084
1804,138490.3742685945
1805,142939.70835889544
1806,130744.96510275679
1807,134587.9303950353
1808,122658.53579710895
1809,116975.57667396532
1810,135696.93668585285
1811,98191.83328695671
1812,91356.93541198333
1813,118677.87841005012
1814,97511.41995579629
1815,58980.95928409
1816,111499.09848279432
1817,105309.802215169
1818,146058.2907182178
1819,129347.34426806442
1820,76680.28231798491
1821,125051.60563032876
1822,153985.18437072585
1823,57364.58008340812
1824,125069.54055733621
1825,133553.9399102227
1826,104657.59597067922
1827,94492.58288707754
1828,129762.74882607223
1829,132898.85078011383
1830,139579.04648423614
1831,133933.94833667087
1832,75356.21051258928
1833,149834.92058147886
1834,135029.4688703467
1835,109045.37086191465
1836,119823.30845529436
1837,82619.50715439819
1838,118083.12206512869
1839,119296.1784293127
1840,133026.7248297104
1841,123931.48410139803
1842,92214.9072667448
1843,119905.52776853128
1844,143109.16790012966
1845,133417.30427526103
1846,154575.04360128834
1847,157708.67229506848
1848,58437.450215750854
1849,116568.1058808179
1850,114222.48808031194
1851,146357.44978888935
1852,128390.58770644997
1853,123345.62534328391
1854,167932.56452950402
1855,143625.55854891174
1856,224628.7883590156
1857,132390.77632670244
1858,138468.60000495537
1859,122517.4108828441
1860,145568.4890711441
1861,122579.41890377164
1862,357740.65249941166
1863,355303.49254903616
1864,355303.49254903616
1865,324725.1677829443
1866,330559.43826710846
1867,235180.95484341957
1868,293857.06022195885
1869,211969.64383599677
1870,230386.77795281165
1871,251263.22868830748
1872,181556.89804003114
1873,227153.74922096662
1874,148105.59218306336
1875,194835.5464343578
1876,190882.76352096983
1877,207082.07158439074
1878,204228.3052269096
1879,120619.53504996489
1880,132986.58600368205
1881,241866.3004066667
1882,251298.1114131057
1883,183586.81915776466
1884,198692.71810359645
1885,227877.10782772247
1886,277306.86236937926
1887,220397.9872677096
1888,280006.7827037022
1889,169356.01578095625
1890,114833.89274059433
1891,143108.3660794881
1892,97420.55961223108
1893,120036.29595647239
1894,121120.21587508747
1895,123551.75720973332
1896,121125.81102927806
1897,111730.39688838754
1898,121220.34682345395
1899,152620.92637800195
1900,144883.80988685257
1901,147163.5101829056
1902,119063.36803698445
1903,207833.78282452124
1904,123055.78172467319
1905,189540.69650019603
1906,138518.97985901666
1907,191730.8707523108
1908,117732.14888175065
1909,144325.8222145306
1910,130184.68633952156
1911,188672.55224733317
1912,277207.77317271754
1913,146295.3244659006
1914,75799.90670390765
1915,271892.7722058934
1916,30999.047188632743
1917,242976.41007805677
1918,144288.2941732661
1919,183307.87240953423
1920,149456.76343445122
1921,360100.5708116045
1922,300079.13749463035
1923,228648.1076064864
1924,222546.9097636752
1925,197582.18210990654
1926,353840.5220262176
1927,133971.53027200326
1928,161053.71802411787
1929,122411.83793104402
1930,127412.01562636817
1931,144262.2117842635
1932,139120.64939309185
1933,168050.41909772024
1934,174708.4068087247
1935,168532.83068342626
1936,180549.89631749055
1937,179537.54278573644
1938,175404.88155628167
1939,222167.4333581188
1940,182490.018366314
1941,168670.47869564797
1942,188639.09889877943
1943,202615.30811062962
1944,324492.48569735704
1945,339984.40768717614
1946,82422.09100691033
1947,245826.55739851034
1948,168131.7037916722
1949,249915.52504041596
1950,197622.75761130548
1951,252533.69762012656
1952,212693.00906614083
1953,181030.83992530778
1954,181990.8679970385
1955,129119.72131460613
1956,368796.15084291605
1957,150681.3723788555
1958,314581.0895508712
1959,140553.07088830307
1960,109297.83687279513
1961,121462.2253765064
1962,106620.6498526056
1963,115129.09298088655
1964,108004.63710912982
1965,147114.5898381119
1966,145852.70848860947
1967,276352.9911661994
1968,390256.9994244163
1969,346717.48307104135
1970,358087.7043384243
1971,488433.0828950486
1972,356334.0558069861
1973,282855.43127314124
1974,319540.8266090802
1975,641183.8852188796
1976,265548.4704725254
1977,330118.6821160059
1978,322568.74012009596
1979,305166.1390857059
1980,183155.8228943686
1981,308686.23210477526
1982,210184.90413919208
1983,196129.72295133662
1984,170914.8266812299
1985,222947.5512522109
1986,216146.08708433478
1987,189708.03077821323
1988,182895.33224553254
1989,203429.08350651953
1990,220224.03271859043
1991,217909.1388953648
1992,215701.55322044066
1993,187499.58588135624
1994,228747.34497109195
1995,184176.30499670602
1996,244818.9560382159
1997,301879.3572582951
1998,283638.8989217097
1999,270979.58647453255
2000,315299.6614332741
2001,300683.3316273103
2002,248017.60577043338
2003,259965.307822647
2004,292630.4034707919
2005,228600.6715492606
2006,219044.60240578672
2007,257719.536610513
2008,219153.33476644827
2009,195306.6572301172
2010,201941.62321701675
2011,144931.06409468723
2012,180400.20973457387
2013,174917.5202287054
2014,189338.74720244316
2015,194385.98613423994
2016,192265.2725780567
2017,199212.25282249687
2018,119769.10514877913
2019,141010.9093015877
2020,102789.90777189331
2021,97413.5162458015
2022,182510.30568137416
2023,139633.18442236347
2024,294997.0072725938
2025,365330.5404245313
2026,177616.10485638535
2027,161349.58061445918
2028,148288.64455698043
2029,169082.36418262968
2030,260917.84960659096
2031,232841.03793408547
2032,243263.4649798966
2033,246270.53188414132
2034,179061.58031853463
2035,211878.80908247523
2036,214771.14652969688
2037,218607.50189200963
2038,335307.4974266575
2039,205882.8690570392
2040,299929.09216732025
2041,293219.37280012324
2042,203172.76912302445
2043,184403.14759730472
2044,177288.39658199198
2045,213764.76010171665
2046,145413.90182424596
2047,139824.39944828922
2048,149659.14721759103
2049,145268.78660336108
2050,175816.80029222104
2051,115566.15615577945
2052,120919.38759893263
2053,154067.6458595402
2054,102381.50511078122
2055,142810.47687271633
2056,157365.03643603064
2057,114709.07235858368
2058,204375.77365672658
2059,130691.79602865758
2060,176462.17075611377
2061,178108.84055206736
2062,119472.83137449966
2063,118739.86826442608
2064,124339.7078556374
2065,113531.0938683975
2066,160800.96685541293
2067,118652.69830955098
2068,143574.8190318016
2069,83702.3675827408
2070,111477.97309266948
2071,96925.30840868155
2072,140023.27911675212
2073,137823.31160898617
2074,192803.56573039966
2075,141611.6526332769
2076,114619.40949562284
2077,150587.6540029361
2078,119503.4706846756
2079,142798.90922426103
2080,123364.8965238689
2081,124066.82041480108
2082,108872.85672738162
2083,135714.57825627955
2084,110398.74209063593
2085,118216.1938809205
2086,115484.46178690915
2087,127897.68233987785
2088,94813.08241380384
2089,91046.32780414486
2090,129091.27161737964
2091,98991.96841800108
2092,123921.74848148422
2093,110198.5656764048
2094,116069.86527028421
2095,145421.69402882297
2096,88657.54232876097
2097,101666.2545490663
2098,139005.9147623088
2099,59168.39178605232
2100,71224.8210786801
2101,106722.57788063986
2102,142873.38757310514
2103,100596.78246149229
2104,139508.3060558921
2105,124620.3039144375
2106,58910.432869623946
2107,191871.8311405376
2108,116587.9095342469
2109,105682.49241128284
2110,112046.48678425448
2111,158744.2590739583
2112,122567.06446770101
2113,121376.44266027639
2114,127231.10110764041
2115,156248.8841759515
2116,112765.09598349204
2117,134925.35412707826
2118,125647.15497647748
2119,119641.80854037248
2120,129517.47172557672
2121,-1.0
2122,111976.97128792354
2123,88051.84438648562
2124,153697.80520218
2125,132991.10428679443
2126,143439.36187659163
2127,153360.44971534034
2128,129209.63646517922
2129,89897.33099770204
2130,121123.84728120868
2131,148431.5564417516
2132,111314.12986940716
2133,126548.59956279509
2134,130163.79122097016
2135,108118.35986844994
2136,66570.85698955783
2137,100351.7930047083
2138,139169.54106993208
2139,157876.3862918048
2140,139711.37447524976
2141,176304.4288603226
2142,124495.91717681328
2143,146020.11201684384
2144,115909.13855871116
2145,145587.68301475554
2146,164900.52938582154
2147,137345.44748706376
2148,142988.6893075138
2149,162539.774270032
2150,222547.55974419063
2151,126864.84729164753
2152,162401.66008643588
2153,183075.39320549613
2154,100265.77415819948
2155,137347.38769800038
2156,261897.0931471821
2157,234747.62556020758
2158,235743.2967743222
2159,219337.71273602918
2160,189867.09273525397
2161,253623.55195316355
2162,371918.54170943476
2163,369822.6204017187
2164,255842.71936818067
2165,196976.70862498652
2166,157132.2065592508
2167,213680.21194079268
2168,193716.0146142731
2169,190189.82256333696
2170,207179.0864835429
2171,164885.1282233433
2172,131187.39964828565
2173,170916.6909814133
2174,219243.77285164324
2175,291392.2104130744
2176,292786.18624381506
2177,231559.19735352977
2178,216960.7136110395
2179,141378.48278562695
2180,190478.98065626362
2181,192672.63533978388
2182,221982.76723134975
2183,193456.39398091764
2184,115987.48298348907
2185,132307.4876185371
2186,153800.57282199193
2187,170396.57731089575
2188,162329.70558176033
2189,306223.33204284305
2190,73600.16914187046
2191,77945.76933964873
2192,85813.65360432332
2193,106348.73003887484
2194,110457.8888409104
2195,104441.91654026875
2196,103229.42672530383
2197,117276.4781603744
2198,164570.58930418245
2199,196838.9552059488
2200,131692.1275691459
2201,130594.0693689474
2202,203742.99685775914
2203,121645.0294976926
2204,148585.45480210404
2205,103598.15075520694
2206,123513.5054992136
2207,192561.56879168944
2208,240443.23503101035
2209,187655.53223091867
2210,124496.68892103575
2211,117888.6013618259
2212,131454.39199812166
2213,111801.18538410177
2214,139012.81671997797
2215,104748.84979074406
2216,143357.0603215678
2217,69520.36442944038
2218,97575.32270026371
2219,89012.31442722054
2220,77974.9376718826
2221,274136.5951185774
2222,247856.65570058775
2223,292834.0944652077
2224,222747.6183984051
2225,119734.62944404679
2226,177421.01257801242
2227,206740.2029966053
2228,268933.14721949614
2229,249888.0579834809
2230,146198.72199416114
2231,213536.41552676284
2232,186803.86094035234
2233,176241.61950593282
2234,255408.6153053368
2235,222052.37458893645
2236,261695.57874637275
2237,317842.0586097403
2238,202299.14097032684
2239,116965.16045088535
2240,157350.35781707356
2241,150826.7879992743
2242,127306.19355458641
2243,136205.3096161196
2244,112941.22608473887
2245,106870.61064465377
2246,138574.0281846542
2247,130805.18040571157
2248,124515.17510891575
2249,125824.63226970242
2250,131804.8792470452
2251,95439.73814088154
2252,174808.04025969942
2253,154686.89848345364
2254,176533.6236415867
2255,185358.45315065843
2256,176994.1945052912
2257,208388.8324703022
2258,172951.49495951453
2259,178350.24593455053
2260,129522.17323152864
2261,188495.99681103937
2262,187564.43970033125
2263,357240.8268804371
2264,513812.2893613102
2265,155557.3200833333
2266,256164.48719657012
2267,305794.53704049997
2268,402724.37253821816
2269,161294.61781096543
2270,202275.4965592013
2271,216070.1014420253
2272,239817.50205899938
2273,168441.54273793317
2274,177454.34866426612
2275,160381.7591308674
2276,203363.0836580759
2277,187374.971256251
2278,146545.9144883379
2279,124044.04584880797
2280,113806.91457675386
2281,166457.8839103445
2282,178017.21469968662
2283,117940.65309204515
2284,122096.74894595348
2285,140427.7967241937
2286,122961.05315976642
2287,348105.4981188389
2288,264643.84704105987
2289,327459.0155896061
2290,408860.56624532014
2291,314930.34358887566
2292,423471.58281239006
2293,442970.0972947945
2294,364254.0484661241
2295,472490.8663398481
2296,250301.4700921836
2297,329937.4900853546
2298,324720.59999073157
2299,354181.1091817336
2300,304857.69406707835
2301,310851.6862781918
2302,243065.045161185
2303,246669.62264043742
2304,239668.78744303322
2305,191616.8178656889
2306,186335.93312145225
2307,198764.22757302094
2308,215791.0299031734
2309,265915.45816611446
2310,203615.43886606797
2311,201279.09202133672
2312,184223.4827428012
2313,179932.2773281123
2314,184020.3871464517
2315,187358.49847502503
2316,210543.59996258604
2317,189992.32289344748
2318,185049.80038336432
2319,190569.36453284015
2320,191845.31170218633
2321,240580.2984449014
2322,197348.3964540588
2323,187706.7674442531
2324,200013.34990681757
2325,222620.86053944292
2326,186220.083441162
2327,207151.63670753993
2328,228961.34247644298
2329,193045.14188363086
2330,185163.85145930067
2331,339056.4381625311
2332,382545.34132352914
2333,317757.8974630302
2334,241069.9540581198
2335,275550.1293046904
2336,281810.5560293775
2337,198549.030760902
2338,266896.76964335615
2339,225674.88755369565
2340,385955.60131679423
2341,221527.94602878953
2342,240947.28882492118
2343,230338.98118713216
2344,218114.5701756399
2345,230396.87132742658
2346,214367.14301083385
2347,194588.84174788967
2348,242925.65392941592
2349,173181.70890578665
2350,314526.00524737913
2351,244456.60315669113
2352,254281.80642540313
2353,239925.90590923614
2354,136711.05635535828
2355,143889.45652052652
2356,157145.8906896152
2357,197883.8884589937
2358,195253.58037301214
2359,129535.83867580291
2360,122127.92285554745
2361,142740.5575343767
2362,262225.2093751816
2363,146093.98890975662
2364,170272.54067500448
2365,227937.66707576948
2366,206099.72479832123
2367,229497.77336148114
2368,209772.09717291617
2369,213594.28404441112
2370,171534.4022568982
2371,157607.43613451018
2372,197117.78944950024
2373,309214.1326450258
2374,308671.0715421974
2375,230635.86322735017
2376,279440.50492806133
2377,334206.0862366567
2378,158107.4068048352
2379,204622.86026637722
2380,166724.18738122963
2381,176606.01074464628
2382,228795.67061490577
2383,203928.02314565287
2384,248482.03599786275
2385,175512.42332898013
2386,136364.9971886627
2387,130260.90861947191
2388,112994.87845421207
2389,117878.08978583728
2390,146009.78128446237
2391,139295.79334170758
2392,113199.39888800071
2393,179540.17533247886
2394,134015.00177428153
2395,208334.90745817058
2396,149616.22821599047
2397,217071.6461575456
2398,131368.61505664143
2399,67057.57573705447
2400,70636.42131625694
2401,123474.77252848925
2402,138602.25450625253
2403,142077.50372159408
2404,156750.1509607869
2405,164809.20491398376
2406,145331.06504941682
2407,130307.5333072816
2408,160713.66578090933
2409,119031.69927843827
2410,183271.12082759364
2411,111450.82629901158
2412,145656.79175092973
2413,122047.489580979
2414,141172.1666354054
2415,132636.18198224323
2416,122774.57359161666
2417,133514.04786946942
2418,128829.89284386902
2419,122226.08928752536
2420,120635.87799086173
2421,107521.55882558654
2422,103250.453711635
2423,111653.69005000203
2424,158869.19655412817
2425,188913.9293574317
2426,121245.63820506704
2427,115396.55892963112
2428,177232.1559181319
2429,116187.90408869956
2430,134465.21576612038
2431,107726.27248444833
2432,140403.69259251756
2433,137355.64822767244
2434,128038.53272298747
2435,141520.23483099695
2436,120141.245198596
2437,108207.00046027108
2438,126064.55407440008
2439,110693.86257925851
2440,124193.66540763476
2441,102824.0214134913
2442,100705.84455070917
2443,138681.15678168132
2444,134548.7640567188
2445,96537.61721930976
2446,135883.99251455037
2447,192443.98202228552
2448,134682.27155022294
2449,119219.94090746247
2450,147660.92296494477
2451,119618.83380394231
2452,179054.06671128678
2453,101705.42684340241
2454,121547.0616837036
2455,116604.31784567161
2456,138195.5736567659
2457,129087.7014192168
2458,131451.32057604173
2459,110307.25410647698
2460,148710.6667802351
2461,129761.52677732633
2462,131335.99832971414
2463,129573.82382955945
2464,166767.62033016048
2465,138080.9105937533
2466,119670.80065329555
2467,153955.18345766477
2468,84270.2046757976
2469,75869.99653180764
2470,199468.0649048677
2471,211315.30772062592
2472,144757.21247356804
2473,106211.93506774736
2474,72590.73344369349
2475,224948.15487036871
2476,108770.07443850623
2477,118644.52299906668
2478,146742.11749263215
2479,100388.45428622613
2480,148275.99684285474
2481,124463.58242564935
2482,133556.90124710082
2483,108450.72488222434
2484,123852.06289508211
2485,130637.71417202154
2486,138975.48560691503
2487,172649.31019547366
2488,180690.43385185034
2489,150801.94158450907
2490,145653.23222323981
2491,106297.37169125288
2492,196733.9180261772
2493,156466.56451902632
2494,139615.16662342785
2495,85981.77263215191
2496,240408.01055528276
2497,155028.47471593894
2498,107401.2744761693
2499,88127.7841233089
2500,118018.46426372291
2501,143076.59542018423
2502,138768.28404212373
2503,93748.42663341806
2504,142854.15127587668
2505,220561.85095366597
2506,264344.49857912003
2507,295555.5926870022
2508,267046.0794092933
2509,222551.4198716714
2510,224132.56598368136
2511,178403.18336080245
2512,200085.65667325273
2513,234348.3369156966
2514,294000.68578241696
2515,142995.49922653122
2516,180821.6714517972
2517,141910.17931616312
2518,154751.02846846473
2519,217360.89857969267
2520,214825.39298519495
2521,190178.0672287335
2522,224975.6563890278
2523,120606.35014667074
2524,134883.57313174414
2525,143153.76984965592
2526,134461.52098900013
2527,119641.65878385706
2528,129198.06154786714
2529,133649.49205193226
2530,126839.04907472589
2531,242959.3212320078
2532,224973.95336945535
2533,198331.4188943973
2534,230695.76680774058
2535,284291.0624506638
2536,233840.87371466824
2537,227265.55866069018
2538,189469.99822615643
2539,196358.86972506036
2540,183857.82860265343
2541,188333.8064760333
2542,161904.50518487647
2543,114398.05105237725
2544,113721.352801235
2545,131042.35112539609
2546,128383.08059291785
2547,149560.1452536241
2548,165686.6745551583
2549,155846.63406789515
2550,1111267.0207998282
2551,147366.58317487547
2552,135171.71143717231
2553,77664.72561482961
2554,87483.99499333008
2555,121938.09869538496
2556,100322.38033536497
2557,104394.22931237254
2558,135019.3523563159
2559,118289.97045016053
2560,141935.24425881708
2561,143331.8980756293
2562,120579.42406434454
2563,127730.80931714574
2564,187907.86089345216
2565,131432.80737577885
2566,131301.1357310495
2567,121897.67275373459
2568,178279.24791117714
2569,212848.251593347
2570,124409.19322601099
2571,166486.431154002
2572,158878.230620133
2573,199720.80080628506
2574,324392.54515451234
2575,141093.35247703016
2576,118084.76905335727
2577,120519.00243527355
2578,98191.09584335849
2579,63043.16931085032
2580,103612.1257013753
2581,118590.36518969122
2582,134100.77214545282
2583,258493.7412868828
2584,184412.43551663726
2585,189064.54960088097
2586,216205.08808834004
2587,202494.7443402061
2588,143859.86192639187
2589,159081.9648471642
2590,215161.8935813293
2591,241049.62285326063
2592,213833.37098107807
2593,248755.25176339416
2594,194529.40872669668
2595,214073.0062541784
2596,302852.2271151277
2597,190822.16488557827
2598,296934.1566986055
2599,341677.8164100181
2600,98564.26930980933
2601,146727.69510519362
2602,93472.15516541504
2603,102147.66948807091
2604,94552.06132966134
2605,93278.75931378498
2606,145043.9457405796
2607,235230.23305350548
2608,192340.1665585465
2609,182878.8499642313
2610,109272.53012220013
2611,102348.09342246491
2612,162191.28652637618
2613,138605.038625256
2614,123402.77121591795
2615,167422.14048012203
2616,154652.64953993968
2617,175865.78856768046
2618,192896.6392979539
2619,195899.47742140357
2620,188437.53739487997
2621,174974.267485701
2622,180682.88420541552
2623,234365.60238157332
2624,316088.18253403454
2625,278072.1602617771
2626,186536.94779121093
2627,161897.55710347812
2628,409608.48390801594
2629,486108.577626936
2630,343930.8913354083
2631,472575.05217857665
2632,392302.95489128836
2633,265478.06111726654
2634,400774.60531498725
2635,164654.8427314845
2636,184270.71650745842
2637,186469.53721997899
2638,270944.6041470935
2639,182593.09912510024
2640,156940.3796265547
2641,106019.74195456467
2642,180754.4192676995
2643,113718.73637648315
2644,126556.87444281348
2645,123369.48499379291
2646,106534.7501953734
2647,116931.3942827899
2648,147380.73454392503
2649,157154.7799247044
2650,143464.0042625268
2651,146172.79088699614
2652,391465.21439796925
2653,244940.36577006153
2654,241072.09504096568
2655,377432.48299638473
2656,325073.4768610185
2657,334217.4011555563
2658,288589.9736114022
2659,300269.3814199021
2660,356785.3350177753
2661,327929.01751552447
2662,336521.97894351213
2663,285938.8529148088
2664,260454.408457432
2665,297504.49615497346
2666,266476.8018820907
2667,186675.98118019316
2668,193771.22598088926
2669,187177.91779856005
2670,288954.201293365
2671,197566.02489753853
2672,204284.49141938143
2673,200268.96117055867
2674,204654.1955574159
2675,173454.55099089444
2676,208067.42631661173
2677,202332.76154592232
2678,266832.84165507875
2679,277422.57183070044
2680,271928.59011599823
2681,400145.1712390467
2682,328352.24958358775
2683,548802.1578944494
2684,308596.5306762983
2685,342459.87508758646
2686,250056.39326606775
2687,297731.73890551936
2688,222359.9931609586
2689,207473.2729571688
2690,421255.44261650596
2691,184244.62167759915
2692,138927.28315967938
2693,207331.0459478729
2694,143210.0283885488
2695,200274.83427046225
2696,192854.73511539446
2697,182447.21028667226
2698,213253.12955440336
2699,167585.47976576176
2700,151492.25586461453
2701,172580.13927332184
2702,125720.16605691833
2703,150872.2574673724
2704,137537.7269712597
2705,115444.70970785804
2706,120298.54714525104
2707,140198.0552292117
2708,124010.29098664848
2709,104145.175007944
2710,126270.29231827465
2711,189186.57789100514
2712,374139.499325295
2713,172874.04188577636
2714,160357.83334352358
2715,156228.4616218055
2716,155821.49011599232
2717,195965.96346174367
2718,230320.6944418338
2719,163068.7360866366
2720,199853.23293651885
2721,136493.5784473947
2722,170790.89125758852
2723,155697.63157279135
2724,130114.19329599685
2725,131265.5625675651
2726,143703.79140793727
2727,164761.88230922833
2728,196396.3493823457
2729,150379.48803741907
2730,145140.85792198524
2731,143748.50156553823
2732,124478.73968563351
2733,157402.6537156645
2734,148086.7282886606
