SK_ID_CURR,TARGET
100791,0.06889436622965486
100792,0.059476581662872736
100797,0.08817675375476736
100823,0.09451281696192211
100826,0.09202204145795927
100830,0.06687916893389156
100836,0.13168645541781857
100872,0.08325691765578372
100910,0.08810221959395798
100913,0.058434677809537504
100918,0.0793786467353847
100931,0.05514747184902418
100952,0.11949028480529315
100953,0.1017295423941371
100965,0.10498516324440436
100970,0.08125807408719679
100982,0.12076705043209834
100983,0.08480641018997762
100984,0.06855209535901988
100987,0.11510383336707526
100997,0.09121567065736018
100998,0.1314093219068116
101002,0.09746583153356282
101005,0.13453438709951485
101008,0.12053593394277923
101020,0.09440688168206625
101021,0.09105592060098759
101024,0.09414318667965509
101025,0.12711103422962228
101026,0.09416244449873659
101031,0.08579609370327182
101041,0.05721681798444154
101051,0.06411509120527625
101055,0.08877760222898101
101056,0.1311208831706193
101057,0.10187608479978882
101064,0.07281106654750824
101079,0.07948754488696329
101087,0.08834801209149978
101090,0.06424746086440272
101092,0.09062466161434936
101097,0.09630861490977688
101099,0.055576930520801475
101107,0.08948925292336822
101118,0.0910126391305983
101125,0.09791544727678902
101126,0.08149108478468305
101128,0.09538579307817148
101136,0.129970089669904
101140,0.1072018879018128
101149,0.07461143447731636
101160,0.08020977113151724
101169,0.11390470408143107
101181,0.07426691984170439
101186,0.0576566134174057
101190,0.09935317534686065
101193,0.11827633062849438
101194,0.08977073088165735
101198,0.09753728988346813
101200,0.0765587240653572
101204,0.09941226420334144
101211,0.08185972107005524
101213,0.08381076173089547
101223,0.0725910138807268
101225,0.09344779613202256
101237,0.07531944108282389
101243,0.07945522275754158
101244,0.10902938959099717
101258,0.06844657332981609
101259,0.1546726568165296
101268,0.10278010414570819
101269,0.06505812947658034
101271,0.1122744301962909
101279,0.07017851485663779
101281,0.08675545030959651
101287,0.07470331555638929
101292,0.09197170296561209
101294,0.07760337849291878
101296,0.06648767601102709
101297,0.08110229421754477
101299,0.06148473392716909
101301,0.0760256022284799
101305,0.07619891274800897
101308,0.06827367638008106
101318,0.05586963792807132
101327,0.11159211858804333
101329,0.10362561142012613
101332,0.06396691855061867
101337,0.09168784393150156
101343,0.06388734144858892
101345,0.08158181306324616
101346,0.08891070555660702
101353,0.053288496190473995
101354,0.11075568545317824
101355,0.09436582916170363
101356,0.05658809081128679
101362,0.11095251812528772
101363,0.12558045767131
101365,0.07995412028656314
101366,0.09505243984275774
101367,0.12163139249713453
101368,0.05568845873556082
101374,0.12436709999028171
101380,0.06018063163657515
101383,0.06512768652959447
101398,0.05287841078254091
101399,0.13350063675648977
101401,0.09513324466099014
101412,0.10100610108262868
101426,0.10497692887101139
101427,0.1424398212995131
101428,0.10161036787567973
101429,0.09574422878772053
101434,0.06867664445817599
101440,0.09161461578235224
101448,0.09507097994165085
101449,0.07985483516461515
101465,0.07580329546110769
101467,0.06605088216865983
101472,0.14702855123881342
101478,0.08041520275221403
101497,0.08472821055468181
101504,0.06458279545356031
101547,0.08596212803680235
101548,0.10034209614320325
101555,0.07559559617145478
101570,0.09253191541572009
101572,0.07042053809183196
101578,0.07814501045221219
101580,0.10305693443213683
101588,0.0997245461160433
101602,0.07756004858257436
101610,0.10215052768655773
101614,0.11711226463466275
101616,0.09655276252154918
101643,0.09230293852022348
101644,0.09720392170050243
101649,0.08676295551470631
101650,0.10121278569942456
101665,0.06121208602950387
101667,0.1299162690458074
101669,0.05752444682155493
101674,0.13380930525746487
101675,0.08503792386196947
101678,0.10503892932241546
101682,0.08020617873062257
101686,0.09367536577004738
101697,0.12863071227046474
101700,0.09284068551754196
101711,0.06729681832219997
101714,0.05080583009048298
101715,0.10639287177796616
101728,0.0945338302989318
101732,0.07167396091589534
101757,0.08982194032625482
101758,0.10216048712893754
101759,0.10332324690632295
101762,0.05048136047730652
101764,0.07314549836923201
101780,0.11629200847582535
101784,0.08773853384263815
101789,0.07161647984658744
101816,0.08203210607908927
101819,0.05886987502792243
101827,0.043593853829173246
101863,0.08320482834211253
101867,0.10188718859519998
101870,0.07286242833501139
101873,0.10268604174661355
101878,0.09462086584786149
101879,0.05546307945088573
101880,0.07135927342163657
101887,0.11010805266856627
101897,0.06297367732773478
101901,0.06369490671146762
101903,0.14907371182307702
101920,0.06964216995217984
101921,0.08281902673072324
101922,0.08006943430910884
101961,0.15337247773757154
101962,0.07878041035563653
101971,0.07272347554030884
101976,0.1229925580047811
102002,0.10054223416461293
102005,0.06705013429491676
102007,0.13864440953786641
102017,0.07006540443475141
102019,0.12015533381888287
102029,0.06012231840505368
102051,0.09234295413187478
102052,0.06667859444747687
102054,0.07920550658542931
102062,0.11321924394802749
102067,0.09825711941359691
102068,0.09283717091132337
102070,0.07130340786088034
102090,0.0748499637532295
102092,0.14017820471897474
102099,0.12889439021967128
102100,0.052013899769198284
102112,0.10151791313697522
102113,0.0983866965140652
102122,0.10112303574309536
102123,0.07397730517884865
102125,0.06822189077905907
102126,0.10590494527851183
102146,0.09404676606589989
102147,0.10294706273733611
102151,0.08574681587977287
102158,0.09187845223682262
102159,0.07514741019237356
102162,0.07082110363200597
102165,0.0801029489607846
102166,0.09979674492993529
102174,0.06659580134981055
102193,0.13331349644400065
102198,0.08604432629924763
102205,0.10364633864829677
102206,0.09662809482927051
102218,0.08892408760433262
102221,0.0946923415858591
102230,0.0857529685553055
102238,0.08722923198438247
102248,0.06409424485663
102252,0.10357999673137627
102259,0.06481367780762809
102262,0.10012588698830027
102273,0.06953038498327596
102286,0.08925598932341093
102293,0.08093516324070149
102294,0.05886348045025962
102296,0.07196763029236204
102298,0.1058144921306222
102303,0.07457917663987072
102309,0.09191833722641261
102315,0.0672484377837308
102340,0.07589076281374917
102342,0.06710907415946897
102344,0.08387907881595269
102346,0.1096970699290886
102347,0.06419453864254052
102374,0.10735532880103701
102380,0.10326215115721231
102387,0.08228529530639574
102393,0.07553438874482117
102403,0.08231505385554368
102413,0.08862534118816187
102414,0.06629842254423356
102415,0.07874218371574383
102416,0.0830905688706712
102439,0.08874468927614804
102441,0.08318652117261262
102443,0.07745840012926722
102444,0.10017198835127396
102445,0.14366751627426227
102448,0.07040242549428459
102449,0.09109741911073863
102450,0.13216269050662383
102456,0.07400147094336007
102458,0.0946394906611068
102459,0.07763219766481395
102465,0.053147644656779965
102470,0.1292354838597174
102471,0.06270719926269441
102475,0.11551324034470804
102476,0.10815820084297421
102506,0.06986707951159002
102509,0.06859547596517525
102519,0.08168676521977225
102522,0.07301512264180227
102545,0.07053881706486771
102549,0.12093648138350002
102562,0.06685411799976904
102563,0.07905049899406329
102568,0.10156963545310099
102582,0.11159291341848956
102592,0.05686062375795131
102597,0.08191071932165107
102605,0.09837308469011886
102614,0.09193756651100868
102617,0.09320864275921686
102634,0.06432513984439815
102652,0.0626973190799459
102655,0.045870626090254114
102671,0.05739002449323192
102694,0.07757166598078047
102701,0.10109617315132284
102703,0.04887155445697046
102704,0.06735760672310948
102713,0.04204213040876187
102720,0.09054253977584849
102731,0.0723813421516545
102733,0.07557188764964473
102749,0.10596505968008472
102755,0.06906000134330213
102763,0.07815647659757619
102770,0.10500038366380447
102772,0.09236972251350982
102799,0.09172864226445367
102838,0.08503616742356469
102854,0.07707068581097194
102862,0.12097025758538264
102863,0.0906121045927247
102867,0.07041831683598872
102868,0.06861251151597471
102878,0.08837566201992895
102887,0.08725919247497993
102898,0.1077802555504389
102904,0.08165214735146376
102912,0.1285299912154126
102919,0.06277572838257993
102927,0.0742535856148706
102932,0.0956383296416849
102933,0.13680917652735733
102935,0.0562520029758591
102958,0.09806509758629953
102969,0.0954380340900743
102971,0.07393994087810998
102975,0.06661637369145836
102979,0.10170182295754421
102982,0.05947902855460296
102987,0.12172227266875502
102989,0.08299039368514917
102995,0.0862774112935169
102996,0.08698854034685692
103000,0.05648469594127514
103001,0.10488469353816776
103004,0.07966773138365259
103010,0.08303654484713893
103025,0.10538782255490997
103029,0.09933472654839284
103046,0.09331081923008784
103056,0.0787537726042385
103062,0.07845739932073509
103078,0.10320293369113687
103083,0.05900544205303053
103092,0.0879997518578653
103096,0.08216002315853055
103097,0.1179426984657265
103102,0.12652721054297852
103112,0.08908045982423429
103132,0.057079594762277135
103144,0.08594249935324909
103145,0.08053695627993843
103146,0.06767767010577062
103147,0.10786574784611577
103158,0.07723811606545625
103171,0.11038692497844473
103173,0.06148934095306708
103184,0.09293619982012265
103195,0.09820546589208393
103196,0.06069598465671533
103206,0.07460204399247264
103230,0.08525095678251478
103231,0.10639885569016633
103232,0.09087318337429369
103239,0.12440733786643463
103240,0.08272354456614257
103243,0.06837233332339668
103252,0.09779028315083074
103258,0.07610042948663559
103259,0.09988203197754311
103279,0.0705594911730717
103280,0.05279103472265093
103286,0.08335814207610055
103287,0.12284864936840705
103290,0.08897866311091325
103298,0.09136590008954633
103315,0.04880502883128644
103319,0.07657615270066784
103334,0.11258192678540506
103336,0.11380177509928895
103345,0.08683937812665755
103368,0.07651773992922987
103371,0.10512056085607549
103377,0.07156047896113617
103398,0.061030380182344315
103404,0.060600782518222415
103408,0.10711600200562289
103410,0.07632923645816682
103418,0.0729923859487318
103420,0.11458063446604831
103432,0.10313850288148373
103433,0.07031519971955619
103436,0.06415979976569829
103440,0.0834714799437601
103453,0.07787948970407366
103459,0.10507843759505514
103460,0.0807564957009822
103461,0.06319909512677967
103462,0.09080286327859771
103473,0.09539329420685515
103474,0.05223652736725936
103475,0.11299178373735046
103478,0.10908586197254021
103480,0.09614080346166298
103484,0.06356780252429739
103494,0.08938659766305627
103513,0.1065682383220734
103515,0.08559001628111423
103516,0.15422863804152226
103525,0.11023415789464504
103541,0.11544821514941109
103544,0.07122241938646538
103562,0.11673277301520638
103570,0.15690564267007537
103572,0.12440957240106476
103574,0.06861542260789345
103575,0.09251371518338186
103591,0.10718454684711326
103594,0.07173138429235346
103609,0.06432927817921866
103613,0.06707543349698004
103614,0.08026931291406682
103615,0.06069873744035716
103624,0.11000882917767131
103625,0.1298808014058323
103628,0.13530423145256676
103629,0.0667176977656052
103647,0.0770636327755381
103648,0.09358891730621668
103651,0.07345845063736121
103658,0.057223854510872404
103668,0.07642261448224032
103669,0.0759826785253431
103676,0.07994357890620528
103682,0.07661131358719928
103683,0.05857565224304803
103689,0.06647994889299326
103725,0.04925841822681117
103733,0.09702616176990712
103744,0.049598062718796736
103762,0.10262664252751862
103771,0.12390605536406149
103773,0.0626534133674365
103783,0.10403710857334512
103784,0.0977680276192399
103808,0.06520887955209179
103812,0.06779023981277155
103813,0.08744953220299408
103814,0.08778164244827491
103818,0.13467457221330636
103824,0.08403041743416122
103828,0.053479673987437526
103830,0.08511202061840473
103840,0.0636433209300089
103842,0.11042602303530616
103847,0.11666174294735815
103848,0.09418057124195664
103851,0.0578998531615796
103854,0.11547290940271708
103857,0.18227333995050987
103861,0.05756583433127452
103862,0.08375629402969476
103865,0.09576757700958784
103870,0.05268599048683398
103876,0.09632174234140078
103891,0.14338105911824175
103908,0.06776208315518205
103914,0.08459939667079185
103918,0.09526979427418553
103940,0.10035899339035158
103963,0.12806441234445187
103966,0.09915939335705605
103971,0.11928571641941509
103980,0.11003642887105772
103984,0.07805671593003749
103985,0.08563006071444375
103998,0.12560168069266367
104019,0.0763663110919805
104026,0.0885692950753927
104035,0.12295061117902652
104044,0.07587071838813841
104045,0.0846595086581695
104047,0.11229702688270352
104051,0.06430653638027682
104058,0.07776389849511722
104063,0.06847183204695105
104066,0.09122415409788297
104087,0.05066721311310351
104089,0.07548622320254228
104095,0.07992349362604771
104098,0.11483493870933485
104104,0.05592033803218906
104110,0.08900968967053617
104120,0.08351130154768742
104122,0.05833699340471941
104131,0.08344612054473657
104132,0.09225615770565458
104135,0.05707231019419254
104136,0.08364598389036335
104149,0.07332140189366833
104150,0.08382072077399327
104156,0.09115031900526406
104165,0.09033527162878834
104175,0.07565751716522164
104179,0.1043201704258648
104184,0.0927118371433191
104206,0.0651399749539043
104216,0.10255926323950659
104230,0.1488227093702819
104257,0.05776960449468242
104272,0.051867416543015465
104273,0.08839617141132564
104278,0.05021694380887431
104294,0.10126299303424835
104295,0.07453535163995365
104297,0.06541561319671607
104298,0.09520460937603226
104308,0.0999822705375914
104318,0.08068150612706314
104319,0.062352061870612784
104320,0.1047432066208053
104327,0.0997042335308326
104334,0.08807496458789925
104344,0.10563502203851184
104350,0.06754505803020132
104351,0.09696731541398564
104354,0.10624216661204318
104369,0.13104984137415263
104376,0.0884734639689534
104381,0.08393802331931668
104384,0.096149195173486
104391,0.056020993797542926
104394,0.09186702407480751
104398,0.11934216052482595
104402,0.07423324217360427
104408,0.08719792787775515
104409,0.05272476508603315
104410,0.12417642520637537
104412,0.07973492543252554
104417,0.11513535455105751
104424,0.08870535692100338
104426,0.06591503648475484
104435,0.08362121315050712
104445,0.0705014920143431
104458,0.05781991952915429
104460,0.08608319162766798
104466,0.0753611243965816
104472,0.10431644865902019
104473,0.11572844978323528
104479,0.05410581439178632
104480,0.07741381637962401
104482,0.11624642538481185
104499,0.05645137770438632
104501,0.05135378075433413
104502,0.06879836096651601
104506,0.08700775469676997
104510,0.06068264537919043
104512,0.05624998744470278
104520,0.13144397207928504
104528,0.10348180162753468
104529,0.09461993167586284
104541,0.10050862277199156
104578,0.059451990740443154
104584,0.0837832775436594
104588,0.10384316608879403
104602,0.07420352145090463
104610,0.059400266375883734
104611,0.08971097423014456
104618,0.11594369601343532
104620,0.07844529174983723
104622,0.05606565627495362
104624,0.07032202377544745
104625,0.09627192228702901
104634,0.1266343251074369
104639,0.10188528206399881
104646,0.07770598673695922
104647,0.06616403208276168
104652,0.05390360447116017
104670,0.08741624571949493
104677,0.07279991210527197
104685,0.11926909188761818
104691,0.09486966793659281
104696,0.07792446176349216
104699,0.06101776958488724
104712,0.11439898405845708
104714,0.07852127577233209
104717,0.08053039623971767
104718,0.07659571220881617
104740,0.06688902370778886
104741,0.09707262072540437
104743,0.04421877495621358
104744,0.09241249637522027
104747,0.10217567241016595
104767,0.08414230460714955
104772,0.20172405423620562
104776,0.13034617644080823
104779,0.06500025796347993
104814,0.08373053918317143
104815,0.07743328926090375
104830,0.09691718729186759
104831,0.1203815170601017
104833,0.11174240654676358
104839,0.07348599383960595
104840,0.09104519275250623
104860,0.08351543163612205
104861,0.06017891960966318
104866,0.08539669135607783
104870,0.0707104928744329
104877,0.09383968426794746
104878,0.057773415669492206
104879,0.07530974027044984
104880,0.08997681511888292
104899,0.08153202602533255
104906,0.05663478233884957
104907,0.11301926812793611
104913,0.09220400361918307
104916,0.11437898406124743
104921,0.09454126870023753
104930,0.0754345354141902
104931,0.09350301223255102
104936,0.09999301435107026
104937,0.07660072706931803
104942,0.07928592607243932
104943,0.07580628104298315
104969,0.10494833075504302
104972,0.1410146797319682
104988,0.0912830118610869
105013,0.10315126896154182
105015,0.0894805300722022
105019,0.06987000671430472
105027,0.09566056378963246
105030,0.10195297124315686
105035,0.15871829273888555
105041,0.06461983377298461
105051,0.13650908528750258
105056,0.07331820045178547
105067,0.1697472827806337
105071,0.09820838729424176
105072,0.06203957327037221
105074,0.1342624112154261
105091,0.10681060576022942
105101,0.07203601186392233
105103,0.08616196560671813
105134,0.09403030383268296
105139,0.08734981188001818
105142,0.13559857787031418
105146,0.08273364314963146
105163,0.08007765810178087
105168,0.10715726261756864
105172,0.05486679464664445
105176,0.127550083834489
105195,0.08396481420500909
105196,0.1269735645984134
105197,0.05942782808002942
105203,0.08539380746088325
105223,0.08201102666774002
105227,0.0914694054976039
105228,0.05984710491185461
105230,0.114965580981892
105231,0.13917400374710792
105239,0.07783078234996729
105242,0.11416857095991025
105244,0.08753985007555382
105245,0.10862403103417222
105248,0.049740885495982795
105249,0.07623275231008755
105266,0.12539213770835786
105271,0.1319945495899066
105276,0.10180600905802363
105282,0.10059487214503404
105292,0.08557924067738253
105297,0.04666759780287157
105332,0.11391535205638208
105333,0.07605868592330567
105343,0.060446630012562536
105344,0.05535221708097964
105345,0.09913785774355319
105357,0.08627834094547192
105359,0.08575159228072443
105366,0.07251396722966227
105367,0.10104554056947211
105370,0.04575156141183773
105377,0.08666575893146765
105390,0.09142160514346366
105399,0.06556496350710911
105403,0.07635573885177283
105404,0.08247134780031892
105414,0.06592803610922666
105417,0.08233468828176739
105425,0.12004448938241384
105452,0.0652549762816428
105454,0.11171473617612923
105456,0.12327950420464474
105470,0.09096268421485032
105471,0.05328982585678403
105483,0.08522662887124416
105493,0.10583365777124107
105508,0.12078599539770601
105514,0.09840546689293823
105515,0.05381159904578727
105528,0.12804908026955827
105529,0.06647661278286286
105531,0.06442991304896312
105532,0.06926298814460531
105558,0.054560503895747
105574,0.08399255431895551
105578,0.056176602339621184
105584,0.14118344354088824
105595,0.10097668886931974
105617,0.1038154669474296
105618,0.07845039832284725
105621,0.07281311642292775
105625,0.07074428122877477
105629,0.07962781751537225
105630,0.05958421990463793
105634,0.06803731948045522
105635,0.09318936777943322
105641,0.08268075589438181
105647,0.10991970767805613
105648,0.07801208825680299
105655,0.06773711360323893
105657,0.06265297055945178
105672,0.11395638975907736
105678,0.08858957616440384
105682,0.0741904859146973
105691,0.08938126104911702
105692,0.07815592799767276
105706,0.11354510631489355
105712,0.11014261073306915
105720,0.08609168154967509
105734,0.07138207687948167
105735,0.0864984363507947
105736,0.08870745767760319
105737,0.0509955003294305
105738,0.12298011517694932
105740,0.11914378105164734
105744,0.06718995450420469
105747,0.10807762669099094
105749,0.10049840832367245
105754,0.08661179282053015
105758,0.06705102601919773
105760,0.07382320279671849
105767,0.08456968499708294
105784,0.11622767159334202
105791,0.08602549880579778
105802,0.0820711714172883
105807,0.11857040402951854
105809,0.07322734235919048
105816,0.08233541187279163
105817,0.05512179119269791
105824,0.1102319375087617
105832,0.10015314574626434
105856,0.08200841603380955
105865,0.07379500714963297
105899,0.07042229596698545
105906,0.0464145358230912
105916,0.08530204759076956
105923,0.09695723490178304
105937,0.09699243891912769
105965,0.062356642480177235
105966,0.08363823256068574
105968,0.07033232648825175
105973,0.0755440551961298
105976,0.10056929699514595
105978,0.06180847394855839
105979,0.06772288208843387
105991,0.09600992782402741
105998,0.0767249233690262
105999,0.08843819724953737
106000,0.09615623252490683
106001,0.08920085504418061
106010,0.0774035828911994
106011,0.09811420791303503
106013,0.10549181877180312
106015,0.08514080014237782
106026,0.0637053632611009
106032,0.06677693262750581
106035,0.08507645052885708
106040,0.07814859603973694
106041,0.11965255742050337
106044,0.05153359970373682
106053,0.0972748585476147
106054,0.06112564267893597
106065,0.11305478043288858
106081,0.06697013568400816
106083,0.08870420878872771
106087,0.08911772501462054
106090,0.08799467859327713
106101,0.047973328618434806
106102,0.11569091159744514
106109,0.07572657780949155
106116,0.06139171560260986
106150,0.0633573196321739
106155,0.1775809934562842
106166,0.08934978984374495
106176,0.08051906824605505
106189,0.0645031342636851
106199,0.11003423301497144
106205,0.09983794891491543
106206,0.08656646309225972
106211,0.0824337420190258
106214,0.05916816894704512
106216,0.06932240075838043
106217,0.09423191826656065
106225,0.0745728765056011
106249,0.06297976570491111
106256,0.08277321531442512
106258,0.07043985266527227
106261,0.08721819404700969
106262,0.10408914096870721
106264,0.049339797070726214
106271,0.08791651522591931
106276,0.08035022168076056
106277,0.08587972191710964
106286,0.101527774939199
106293,0.05976581024161038
106295,0.07276223958207491
106296,0.08953107924702226
106297,0.1157219813451894
106298,0.08335144510471497
106311,0.0646738800976695
106314,0.1150142885108268
106320,0.10288281301004461
106334,0.09204820091208228
106346,0.0720115896988645
106347,0.06998700452043444
106349,0.08208645494660279
106354,0.09653510008522442
106360,0.06268138430170986
106373,0.07468206440248026
106377,0.06944073952957444
106386,0.10220191748872534
106387,0.09999236252209984
106391,0.05283947276343903
106401,0.11964921041555086
106411,0.11563254274509548
106413,0.1147950653145776
106426,0.0922286369224373
106427,0.0638122386085576
106428,0.11704647606120251
106434,0.09784293344078371
106438,0.08437858697991497
106440,0.09808872956307643
106441,0.05999742985523146
106452,0.11564310885177699
106453,0.08228040173373201
106454,0.0984108074910583
106457,0.08553358837877867
106484,0.0682574315753274
106488,0.14490819994240184
106491,0.08296017875775794
106514,0.0807636599479705
106527,0.08083522614487075
106528,0.0706359381560839
106529,0.0577297269445415
106534,0.1180452573831117
106550,0.10281185914910977
106577,0.0790830937849614
106585,0.1291024950734593
106590,0.06444213815647738
106607,0.07631480730891214
106610,0.10054074471170214
106611,0.0878540827516971
106612,0.12664162869317683
106624,0.058869981084011314
106631,0.061504171689237004
106647,0.16180170248178177
106660,0.11232191301797159
106674,0.09105997696216027
106687,0.0666487655149199
106712,0.1003839213609449
106713,0.08572623971875734
106717,0.06731921405216011
106720,0.08856329567813433
106721,0.0871894684122704
106724,0.07466769465144167
106735,0.09585460001398229
106739,0.09066140753037284
106740,0.08000812329345612
106754,0.06514636847717821
106760,0.16181755520667127
106761,0.09549859172425842
106784,0.11222130641930012
106787,0.08496014692818651
106797,0.0646073388302159
106798,0.07440387476485291
106802,0.11831792906740148
106803,0.0940032193178989
106804,0.14202950223786995
106805,0.07173605479917879
106810,0.11332914945144207
106812,0.09258428479891109
106813,0.06718242753187989
106817,0.0651630605115788
106822,0.1132414129700596
106823,0.08579308360252831
106827,0.0579914032896719
106841,0.07215771165045208
106851,0.09511706389460105
106852,0.09543169668499762
106853,0.14292919474231633
106854,0.15538832135842012
106861,0.1020997985807874
106873,0.11752880109731764
106877,0.06777741835684468
106878,0.08278969829146783
106881,0.10234875762702426
106900,0.08649683466407826
106906,0.06523995329549695
106907,0.07859303434383477
106914,0.08017619538883011
106916,0.0976474048264165
106924,0.07206792626690525
106931,0.06811784351722891
106936,0.11036060028976478
106937,0.08361705920907678
106938,0.06159265806465663
106939,0.0937089219404395
106943,0.0758172195075555
106944,0.07555833974689541
106967,0.09926074734268468
106980,0.07045159243744334
106986,0.05976349110626375
106987,0.08336792202515578
106990,0.05990429695188371
107013,0.04668086130454829
107023,0.09085901942603616
107033,0.06408764385290558
107037,0.09359057288061101
107048,0.09455456000076279
107071,0.10194382816182523
107081,0.04988937195199119
107113,0.07668283972709766
107130,0.059358387685503194
107131,0.07979751108446584
107145,0.08662969152325582
107156,0.07891854029750663
107219,0.0738013039435326
107222,0.13197380742578402
107223,0.18059407473193761
107232,0.11426385479003041
107245,0.08339212447945249
107246,0.048555290201775216
107247,0.06514599889477642
107256,0.05910066978489164
107259,0.0833770635097889
107260,0.04855428551326695
107279,0.1291327886136781
107280,0.07297034955734791
107281,0.08396901264429563
107285,0.08248294961628044
107329,0.09675101107679616
107337,0.08353390263794014
107349,0.07348546419543012
107350,0.09256843454369447
107351,0.0564922192414326
107359,0.14987075081277312
107391,0.08137447413425039
107394,0.10263009790029541
107395,0.061091200842571025
107406,0.11066757943098476
107416,0.11045790293603834
107417,0.08011340041187089
107418,0.08026348398681206
107419,0.06877521824562431
107444,0.08391669967417066
107445,0.09542627026715012
107446,0.08455759733982987
107460,0.08943140026285923
107470,0.08904195540046075
107475,0.06666321170998817
107520,0.09447837873564627
107526,0.07355092274284865
107527,0.050381308905831694
107530,0.0619718453989466
107532,0.13771077982341362
107534,0.10573139888183268
107535,0.08992134158109547
107554,0.10793855429363465
107556,0.08379887829180648
107559,0.10003738574787413
107561,0.056561660882908496
107564,0.07125729946370259
107566,0.09027356028896633
107571,0.06867347003687074
107590,0.08945084958095498
107602,0.08773248329208583
107625,0.11375557998541237
107626,0.12946614628899314
107635,0.08270581996021657
107636,0.06845548170202187
107645,0.0896076161690028
107652,0.09782716609125147
107655,0.054077591461083416
107668,0.06520503995881706
107670,0.07247747547399996
107677,0.044460151828756345
107680,0.10312072387804976
107683,0.0903147905923887
107684,0.06376870787801318
107691,0.08269636631074503
107692,0.11372878031682548
107703,0.09801146148976234
107709,0.050958043197816806
107710,0.07948784420800777
107721,0.0946000148677277
107725,0.0951762016914985
107727,0.10891306312484145
107739,0.07781111491103887
107740,0.1062069455956515
107741,0.09042128803212525
107747,0.07884099074353003
107765,0.13647752182865405
107768,0.06133289339970499
107775,0.0965726500595588
107782,0.11685053184188163
107790,0.06557336136837033
107801,0.06887482449696361
107807,0.05481384796950932
107811,0.11685613946686055
107817,0.10834632389050697
107826,0.0720076891474134
107838,0.08490502438177609
107839,0.07900178708579572
107843,0.07216697586562419
107847,0.06432240878783003
107849,0.09565246956010792
107850,0.0834190161664698
107867,0.09947579069844766
107871,0.0937950914561992
107908,0.0805787144472488
107913,0.12656244755348808
107927,0.0921855971696576
107931,0.051520925658796485
107955,0.05865997152260016
107962,0.07913146851875877
107977,0.07563424244706285
107978,0.07666591023576778
107993,0.06308643021074199
108010,0.08284719839817234
108016,0.0942864553589005
108018,0.14166221711183055
108027,0.12366733506525196
108045,0.0838959626303276
108069,0.11987633179634057
108082,0.10428082246416204
108089,0.08731359479834343
108092,0.07170846423007354
108106,0.07065979597060892
108112,0.07513379869416105
108120,0.11953030340324466
108122,0.17537873500414508
108135,0.12443512602388042
108170,0.07276248146779962
108171,0.086943132777606
108177,0.06411591948575365
108180,0.1104665528288574
108183,0.09055608304259596
108184,0.055058906698996775
108185,0.08618531520431558
108192,0.09126028686233066
108195,0.10512454265868716
108196,0.11404905459002034
108218,0.061364483620513374
108219,0.1229048938442737
108243,0.10887757500047522
108249,0.05624406901132044
108251,0.05130261080402299
